ensembl_gene_id,total_exon_length
ENSG00000185668,2927
ENSG00000224592,679
ENSG00000223589,339
ENSG00000265596,98
ENSG00000237290,2279
ENSG00000200796,106
ENSG00000238063,787
ENSG00000215895,1959
ENSG00000116954,5159
ENSG00000228436,971
ENSG00000214114,5306
ENSG00000131233,3243
ENSG00000158315,2904
ENSG00000199963,107
ENSG00000207466,100
ENSG00000235549,348
ENSG00000174574,2736
ENSG00000168653,545
ENSG00000127603,36358
ENSG00000206654,103
ENSG00000222378,132
ENSG00000270040,445
ENSG00000226438,555
ENSG00000217897,286
ENSG00000255103,6003
ENSG00000183682,1685
ENSG00000237624,1534
ENSG00000182109,3052
ENSG00000243970,806
ENSG00000090621,6770
ENSG00000228060,547
ENSG00000201457,134
ENSG00000163909,3744
ENSG00000225903,302
ENSG00000116981,1101
ENSG00000116983,4852
ENSG00000084072,8055
ENSG00000225333,567
ENSG00000252413,61
ENSG00000116985,5135
ENSG00000198754,1825
ENSG00000261798,1195
ENSG00000229213,153
ENSG00000043514,3041
ENSG00000202222,112
ENSG00000116990,5062
ENSG00000236546,783
ENSG00000207356,108
ENSG00000168389,3974
ENSG00000228477,724
ENSG00000131236,3798
ENSG00000131238,3291
ENSG00000226745,684
ENSG00000117000,6238
ENSG00000207508,106
ENSG00000188800,885
ENSG00000259943,1540
ENSG00000084073,3560
ENSG00000231296,312
ENSG00000049089,4115
ENSG00000227311,482
ENSG00000084070,3422
ENSG00000213172,417
ENSG00000187801,2381
ENSG00000260920,2445
ENSG00000187815,3241
ENSG00000238287,603
ENSG00000164002,3090
ENSG00000227278,430
ENSG00000238186,544
ENSG00000117010,3033
ENSG00000236505,125
ENSG00000233910,720
ENSG00000117016,7227
ENSG00000237899,466
ENSG00000272145,1686
ENSG00000066136,5967
ENSG00000198974,91
ENSG00000207962,88
ENSG00000117013,4167
ENSG00000264582,293
ENSG00000179862,1289
ENSG00000229528,468
ENSG00000228940,918
ENSG00000233118,264
ENSG00000171793,5726
ENSG00000171790,4306
ENSG00000010803,4426
ENSG00000215893,498
ENSG00000235358,1463
ENSG00000213987,312
ENSG00000204060,2396
ENSG00000229901,392
ENSG00000252563,91
ENSG00000127129,1631
ENSG00000127124,14209
ENSG00000230881,263
ENSG00000230638,2297
ENSG00000264896,86
ENSG00000227538,1132
ENSG00000228776,452
ENSG00000044012,594
ENSG00000197273,566
ENSG00000198815,6877
ENSG00000227527,659
ENSG00000177181,8975
ENSG00000235002,396
ENSG00000066185,2187
ENSG00000127125,2623
ENSG00000186409,13507
ENSG00000230116,754
ENSG00000236876,191
ENSG00000200254,106
ENSG00000236180,420
ENSG00000171960,2203
ENSG00000234917,594
ENSG00000065978,1922
ENSG00000164007,3598
ENSG00000117385,6751
ENSG00000164008,2774
ENSG00000228452,482
ENSG00000177868,1234
ENSG00000164010,4619
ENSG00000228192,1609
ENSG00000164011,2137
ENSG00000233708,1957
ENSG00000237090,1324
ENSG00000225099,680
ENSG00000117394,4196
ENSG00000227533,3360
ENSG00000207256,106
ENSG00000252803,88
ENSG00000186973,838
ENSG00000117395,3545
ENSG00000243710,5641
ENSG00000199240,119
ENSG00000179178,2122
ENSG00000253313,1513
ENSG00000066056,6672
ENSG00000117400,2116
ENSG00000234694,658
ENSG00000117399,2028
ENSG00000066322,2448
ENSG00000159479,2698
ENSG00000229431,727
ENSG00000198198,17258
ENSG00000229372,697
ENSG00000178922,2586
ENSG00000229348,543
ENSG00000142949,10680
ENSG00000066135,5148
ENSG00000236200,1925
ENSG00000126091,4404
ENSG00000229444,465
ENSG00000252201,89
ENSG00000233674,270
ENSG00000224751,1311
ENSG00000117407,2653
ENSG00000237950,554
ENSG00000117408,5062
ENSG00000132768,2926
ENSG00000117410,3531
ENSG00000117411,3769
ENSG00000159214,3548
ENSG00000196517,5141
ENSG00000230615,3794
ENSG00000227163,519
ENSG00000271647,1397
ENSG00000239560,297
ENSG00000171872,3127
ENSG00000233514,359
ENSG00000239275,318
ENSG00000226804,1159
ENSG00000200171,95
ENSG00000238037,273
ENSG00000227994,213
ENSG00000271329,794
ENSG00000178028,5591
ENSG00000117419,2630
ENSG00000233602,617
ENSG00000252146,73
ENSG00000199385,101
ENSG00000187147,9758
ENSG00000263381,59
ENSG00000126106,3630
ENSG00000198520,3153
ENSG00000199377,116
ENSG00000200169,115
ENSG00000142945,3636
ENSG00000225721,761
ENSG00000142937,2843
ENSG00000264294,79
ENSG00000200913,103
ENSG00000202031,69
ENSG00000207421,66
ENSG00000234093,389
ENSG00000142959,2038
ENSG00000173846,3468
ENSG00000188396,1263
ENSG00000222009,3511
ENSG00000117425,5125
ENSG00000202444,114
ENSG00000226499,161
ENSG00000070785,3024
ENSG00000266294,104
ENSG00000253039,108
ENSG00000229815,838
ENSG00000232369,491
ENSG00000268949,3129
ENSG00000126107,5058
ENSG00000126088,2905
ENSG00000162415,6030
ENSG00000264650,51
ENSG00000234315,452
ENSG00000221707,89
ENSG00000186603,1802
ENSG00000132781,3895
ENSG00000132773,2734
ENSG00000070759,3447
ENSG00000238945,96
ENSG00000236872,324
ENSG00000236624,2750
ENSG00000132763,2977
ENSG00000117450,1515
ENSG00000234379,595
ENSG00000117448,3113
ENSG00000132780,8274
ENSG00000159588,3317
ENSG00000159592,7417
ENSG00000225447,381
ENSG00000234329,787
ENSG00000159596,2436
ENSG00000197429,3693
ENSG00000230896,596
ENSG00000236111,680
ENSG00000086015,7845
ENSG00000232467,600
ENSG00000117461,7663
ENSG00000226957,647
ENSG00000233114,225
ENSG00000227857,337
ENSG00000117472,2356
ENSG00000250719,393
ENSG00000085998,6346
ENSG00000171357,1852
ENSG00000085999,3194
ENSG00000132128,7656
ENSG00000173660,1404
ENSG00000117481,8461
ENSG00000225779,369
ENSG00000117480,2762
ENSG00000232022,1899
ENSG00000224863,1126
ENSG00000225667,352
ENSG00000197587,2892
ENSG00000269956,2437
ENSG00000162456,2805
ENSG00000079277,8040
ENSG00000142961,5912
ENSG00000123472,5642
ENSG00000159658,6512
ENSG00000233647,465
ENSG00000186118,1542
ENSG00000228237,580
ENSG00000236476,804
ENSG00000142973,3439
ENSG00000154198,1586
ENSG00000238145,1191
ENSG00000187048,3878
ENSG00000186377,2928
ENSG00000259832,195
ENSG00000261196,120
ENSG00000261593,189
ENSG00000261290,153
ENSG00000186160,1984
ENSG00000225154,1201
ENSG00000225506,917
ENSG00000162365,2925
ENSG00000225514,669
ENSG00000224805,659
ENSG00000162366,1433
ENSG00000162367,5697
ENSG00000226252,4034
ENSG00000123473,7273
ENSG00000162368,3837
ENSG00000225762,480
ENSG00000186790,1979
ENSG00000237424,2508
ENSG00000186564,4674
ENSG00000271355,464
ENSG00000229554,447
ENSG00000221346,135
ENSG00000227883,240
ENSG00000221447,84
ENSG00000227947,812
ENSG00000269113,7027
ENSG00000223814,405
ENSG00000273395,311
ENSG00000225028,1805
ENSG00000226133,1114
ENSG00000231413,290
ENSG00000237180,266
ENSG00000242267,1999
ENSG00000269709,572
ENSG00000223720,267
ENSG00000117834,4519
ENSG00000272491,1673
ENSG00000132122,5887
ENSG00000224986,1043
ENSG00000206700,106
ENSG00000235105,1256
ENSG00000223175,106
ENSG00000232514,473
ENSG00000186094,7523
ENSG00000162373,2132
ENSG00000229846,710
ENSG00000239144,111
ENSG00000230114,562
ENSG00000225623,510
ENSG00000237478,261
ENSG00000215887,1963
ENSG00000221746,80
ENSG00000227839,1884
ENSG00000233595,411
ENSG00000162374,6922
ENSG00000230828,345
ENSG00000237337,856
ENSG00000233407,248
ENSG00000234080,879
ENSG00000229316,651
ENSG00000225671,594
ENSG00000142700,3222
ENSG00000271782,278
ENSG00000185104,5240
ENSG00000225767,498
ENSG00000202140,99
ENSG00000207194,107
ENSG00000252825,57
ENSG00000230585,810
ENSG00000237130,369
ENSG00000123080,3314
ENSG00000265538,68
ENSG00000204006,1088
ENSG00000200262,109
ENSG00000213478,683
ENSG00000239101,88
ENSG00000221492,75
ENSG00000203356,2364
ENSG00000238618,103
ENSG00000123091,3119
ENSG00000233406,874
ENSG00000236434,433
ENSG00000085831,9336
ENSG00000261664,1218
ENSG00000085832,7522
ENSG00000232027,954
ENSG00000206595,106
ENSG00000238140,676
ENSG00000227070,473
ENSG00000252032,104
ENSG00000227742,939
ENSG00000117859,9766
ENSG00000236973,999
ENSG00000232846,878
ENSG00000212624,121
ENSG00000078618,6584
ENSG00000266993,1783
ENSG00000272175,279
ENSG00000212076,69
ENSG00000230604,357
ENSG00000212174,76
ENSG00000265769,51
ENSG00000169213,12839
ENSG00000200839,125
ENSG00000229032,341
ENSG00000264613,297
ENSG00000117862,3621
ENSG00000198841,1713
ENSG00000223390,760
ENSG00000228369,388
ENSG00000134717,6014
ENSG00000157077,5510
ENSG00000241745,312
ENSG00000228407,339
ENSG00000223429,840
ENSG00000224255,705
ENSG00000236004,393
ENSG00000237663,342
ENSG00000213735,555
ENSG00000154222,7467
ENSG00000272100,390
ENSG00000224680,567
ENSG00000085840,3140
ENSG00000134748,5648
ENSG00000134744,16165
ENSG00000239063,80
ENSG00000272371,455
ENSG00000236290,702
ENSG00000116157,1688
ENSG00000182183,2501
ENSG00000162377,1776
ENSG00000233664,320
ENSG00000239640,294
ENSG00000162378,8196
ENSG00000252018,140
ENSG00000228929,454
ENSG00000206627,104
ENSG00000203995,4680
ENSG00000242391,378
ENSG00000121310,11486
ENSG00000230953,174
ENSG00000231866,174
ENSG00000116171,8288
ENSG00000264834,98
ENSG00000266188,87
ENSG00000265815,99
ENSG00000237279,394
ENSG00000236360,506
ENSG00000226147,1300
ENSG00000174348,4756
ENSG00000232993,465
ENSG00000227644,279
ENSG00000162383,4226
ENSG00000235563,1869
ENSG00000157184,3396
ENSG00000236723,522
ENSG00000162384,4483
ENSG00000259818,3590
ENSG00000162385,1458
ENSG00000226754,1178
ENSG00000270172,2176
ENSG00000157193,7054
ENSG00000234578,468
ENSG00000228838,673
ENSG00000225030,235
ENSG00000232762,746
ENSG00000225675,564
ENSG00000226938,381
ENSG00000230138,848
ENSG00000236253,3159
ENSG00000143006,2436
ENSG00000174332,2802
ENSG00000239007,63
ENSG00000058804,5117
ENSG00000201003,135
ENSG00000264454,69
ENSG00000229687,285
ENSG00000058799,2244
ENSG00000211452,2275
ENSG00000081870,3229
ENSG00000116212,2402
ENSG00000219102,1062
ENSG00000203985,926
ENSG00000197015,286
ENSG00000272091,1816
ENSG00000116209,4147
ENSG00000203276,1735
ENSG00000116205,5820
ENSG00000264208,75
ENSG00000225183,237
ENSG00000237611,253
ENSG00000212670,1782
ENSG00000157211,3117
ENSG00000256407,2674
ENSG00000248835,2664
ENSG00000215883,6234
ENSG00000116221,2533
ENSG00000157216,5200
ENSG00000198711,1026
ENSG00000225632,1109
ENSG00000232245,287
ENSG00000265404,102
ENSG00000235741,681
ENSG00000237173,107
ENSG00000252646,67
ENSG00000227453,962
ENSG00000162390,9748
ENSG00000162391,1997
ENSG00000230728,621
ENSG00000271723,7055
ENSG00000184313,9026
ENSG00000243725,3517
ENSG00000162396,2345
ENSG00000006555,6049
ENSG00000237453,341
ENSG00000162398,1766
ENSG00000116133,4431
ENSG00000242396,573
ENSG00000233203,763
ENSG00000143001,1094
ENSG00000233271,426
ENSG00000162399,3468
ENSG00000169174,5150
ENSG00000162402,11638
ENSG00000231090,636
ENSG00000231095,993
ENSG00000265822,82
ENSG00000231900,1308
ENSG00000232198,606
ENSG00000199831,326
ENSG00000252162,106
ENSG00000272051,101
ENSG00000234810,4060
ENSG00000233147,640
ENSG00000230250,628
ENSG00000227104,428
ENSG00000233079,451
ENSG00000235612,728
ENSG00000229871,889
ENSG00000260971,1348
ENSG00000223307,85
ENSG00000223956,541
ENSG00000162407,5277
ENSG00000236776,459
ENSG00000224980,431
ENSG00000225475,140
ENSG00000162409,9338
ENSG00000187889,4611
ENSG00000229913,1822
ENSG00000157131,2345
ENSG00000021852,2715
ENSG00000236341,606
ENSG00000221591,82
ENSG00000173406,7819
ENSG00000227935,706
ENSG00000236888,359
ENSG00000238773,92
ENSG00000226759,4170
ENSG00000229887,961
ENSG00000223416,347
ENSG00000235038,615
ENSG00000230546,140
ENSG00000233216,321
ENSG00000162600,3703
ENSG00000270209,420
ENSG00000264128,303
ENSG00000184292,2067
ENSG00000185839,689
ENSG00000162601,8916
ENSG00000222168,93
ENSG00000264081,86
ENSG00000177606,3320
ENSG00000234807,1119
ENSG00000272226,534
ENSG00000231740,392
ENSG00000232453,1245
ENSG00000228121,818
ENSG00000230812,741
ENSG00000241042,169
ENSG00000235215,314
ENSG00000237352,619
ENSG00000224609,2031
ENSG00000270457,337
ENSG00000172456,6198
ENSG00000266150,69
ENSG00000226883,765
ENSG00000231816,544
ENSG00000134709,6821
ENSG00000134716,2980
ENSG00000265535,295
ENSG00000162598,4406
ENSG00000229332,561
ENSG00000238242,680
ENSG00000226476,1790
ENSG00000231252,2338
ENSG00000162599,10854
ENSG00000237928,1835
ENSG00000263380,75
ENSG00000270742,469
ENSG00000237853,527
ENSG00000264551,90
ENSG00000223920,714
ENSG00000162604,5505
ENSG00000271200,426
ENSG00000132849,11407
ENSG00000200575,103
ENSG00000212360,103
ENSG00000236646,269
ENSG00000242860,291
ENSG00000263908,73
ENSG00000234204,456
ENSG00000234088,404
ENSG00000240563,3845
ENSG00000237227,306
ENSG00000200174,109
ENSG00000132854,5970
ENSG00000201153,107
ENSG00000162607,4253
ENSG00000116641,10823
ENSG00000270549,237
ENSG00000132855,3244
ENSG00000269624,1812
ENSG00000213703,545
ENSG00000235545,1226
ENSG00000125703,3097
ENSG00000234318,445
ENSG00000237163,302
ENSG00000229537,672
ENSG00000227485,357
ENSG00000229225,155
ENSG00000203605,820
ENSG00000271593,686
ENSG00000252259,114
ENSG00000224209,2230
ENSG00000228734,857
ENSG00000223683,594
ENSG00000230798,1202
ENSG00000187140,2067
ENSG00000252784,109
ENSG00000236674,1356
ENSG00000088035,4935
ENSG00000142856,5441
ENSG00000203965,5689
ENSG00000264271,281
ENSG00000251720,59
ENSG00000116652,701
ENSG00000079739,4076
ENSG00000244256,302
ENSG00000185483,6825
ENSG00000177452,583
ENSG00000228056,494
ENSG00000207190,106
ENSG00000200508,101
ENSG00000223949,3535
ENSG00000177414,1814
ENSG00000238653,61
ENSG00000158966,6362
ENSG00000264470,76
ENSG00000162437,6058
ENSG00000162434,6290
ENSG00000234784,240
ENSG00000233877,386
ENSG00000226891,4318
ENSG00000185031,1479
ENSG00000272506,617
ENSG00000212257,106
ENSG00000265996,87
ENSG00000199135,74
ENSG00000231485,308
ENSG00000235804,425
ENSG00000234496,222
ENSG00000162433,7569
ENSG00000231622,170
ENSG00000116675,6884
ENSG00000229294,510
ENSG00000234144,225
ENSG00000222624,190
ENSG00000116678,11433
ENSG00000213625,5100
ENSG00000237852,421
ENSG00000238931,103
ENSG00000224570,1795
ENSG00000239319,292
ENSG00000184588,8613
ENSG00000227466,453
ENSG00000223152,85
ENSG00000118473,10460
ENSG00000264720,77
ENSG00000248458,1154
ENSG00000221655,91
ENSG00000152760,3091
ENSG00000172410,713
ENSG00000152763,6678
ENSG00000231080,859
ENSG00000198160,8255
ENSG00000116704,7141
ENSG00000203963,5012
ENSG00000252433,134
ENSG00000162594,2983
ENSG00000253074,103
ENSG00000221733,87
ENSG00000252116,125
ENSG00000228523,727
ENSG00000081985,4216
ENSG00000142864,7667
ENSG00000223263,104
ENSG00000235200,405
ENSG00000207504,106
ENSG00000238139,373
ENSG00000242482,296
ENSG00000232048,858
ENSG00000116717,2066
ENSG00000172380,4720
ENSG00000238778,60
ENSG00000232284,3449
ENSG00000235055,903
ENSG00000162595,1969
ENSG00000228431,385
ENSG00000263542,85
ENSG00000116729,4492
ENSG00000234383,1329
ENSG00000221203,92
ENSG00000229133,581
ENSG00000225242,234
ENSG00000237622,336
ENSG00000229440,216
ENSG00000116745,2596
ENSG00000024526,5892
ENSG00000233589,958
ENSG00000234264,1244
ENSG00000225167,294
ENSG00000223883,622
ENSG00000235446,432
ENSG00000229639,456
ENSG00000033122,14615
ENSG00000270615,1446
ENSG00000240692,302
ENSG00000229359,995
ENSG00000237919,944
ENSG00000066557,2869
ENSG00000244389,294
ENSG00000116754,8463
ENSG00000228988,455
ENSG00000118454,4581
ENSG00000197568,1216
ENSG00000226088,573
ENSG00000116761,2402
ENSG00000271992,465
ENSG00000233020,966
ENSG00000237033,608
ENSG00000229051,2079
ENSG00000226208,430
ENSG00000050628,9870
ENSG00000235782,746
ENSG00000269933,648
ENSG00000235079,964
ENSG00000132485,4983
ENSG00000207721,85
ENSG00000229956,5689
ENSG00000264239,93
ENSG00000237726,516
ENSG00000226324,249
ENSG00000172260,13396
ENSG00000231985,168
ENSG00000271618,181
ENSG00000228853,531
ENSG00000233994,607
ENSG00000227207,357
ENSG00000212366,106
ENSG00000225087,494
ENSG00000227016,589
ENSG00000229636,1490
ENSG00000251825,251
ENSG00000233973,4625
ENSG00000223479,815
ENSG00000200601,106
ENSG00000252005,109
ENSG00000162620,8748
ENSG00000254685,4376
ENSG00000259030,9328
ENSG00000116783,5042
ENSG00000237324,787
ENSG00000233894,902
ENSG00000162621,3854
ENSG00000178965,8234
ENSG00000234497,585
ENSG00000272864,564
ENSG00000116791,4071
ENSG00000162623,4606
ENSG00000229943,337
ENSG00000261213,1409
ENSG00000224127,668
ENSG00000162624,3995
ENSG00000224149,2201
ENSG00000206999,102
ENSG00000137968,6287
ENSG00000224493,669
ENSG00000252338,104
ENSG00000213579,456
ENSG00000230863,741
ENSG00000178193,802
ENSG00000117054,4763
ENSG00000181227,1358
ENSG00000137955,5909
ENSG00000206620,78
ENSG00000207241,83
ENSG00000201487,71
ENSG00000057468,3246
ENSG00000266832,85
ENSG00000154007,1104
ENSG00000225605,366
ENSG00000230027,397
ENSG00000184005,7219
ENSG00000223905,663
ENSG00000272855,462
ENSG00000226415,749
ENSG00000264686,101
ENSG00000199921,105
ENSG00000237552,445
ENSG00000117069,4256
ENSG00000221720,71
ENSG00000230498,493
ENSG00000142892,5502
ENSG00000226084,616
ENSG00000228187,570
ENSG00000154027,6896
ENSG00000233099,375
ENSG00000221664,106
ENSG00000251767,61
ENSG00000036549,8991
ENSG00000251785,83
ENSG00000243437,292
ENSG00000077254,6891
ENSG00000232672,999
ENSG00000180488,8462
ENSG00000222849,95
ENSG00000219201,1114
ENSG00000235613,1692
ENSG00000232015,249
ENSG00000235927,2580
ENSG00000162614,4610
ENSG00000162613,5642
ENSG00000162616,3776
ENSG00000137960,3965
ENSG00000273338,208
ENSG00000213561,765
ENSG00000251958,95
ENSG00000213560,555
ENSG00000202263,108
ENSG00000233333,756
ENSG00000237413,2472
ENSG00000122420,4707
ENSG00000227556,106
ENSG00000212308,104
ENSG00000137959,10228
ENSG00000137965,2793
ENSG00000238015,423
ENSG00000221683,100
ENSG00000235400,1586
ENSG00000162618,3512
ENSG00000230787,1110
ENSG00000266388,93
ENSG00000235011,353
ENSG00000232676,1123
ENSG00000235756,1134
ENSG00000260322,1975
ENSG00000236407,618
ENSG00000266033,109
ENSG00000225598,578
ENSG00000213559,921
ENSG00000227062,417
ENSG00000234108,330
ENSG00000224326,347
ENSG00000234184,704
ENSG00000227937,381
ENSG00000229752,738
ENSG00000235089,642
ENSG00000223026,307
ENSG00000117114,7717
ENSG00000224494,1149
ENSG00000227288,1674
ENSG00000227960,341
ENSG00000234953,639
ENSG00000242598,519
ENSG00000236676,638
ENSG00000234683,349
ENSG00000215875,1063
ENSG00000233290,669
ENSG00000230817,1866
ENSG00000236268,1582
ENSG00000231364,734
ENSG00000233008,5418
ENSG00000237076,680
ENSG00000223231,93
ENSG00000137941,10512
ENSG00000233061,2919
ENSG00000229486,1396
ENSG00000271576,1600
ENSG00000142875,6658
ENSG00000213540,492
ENSG00000226970,243
ENSG00000199959,136
ENSG00000203943,3578
ENSG00000249237,903
ENSG00000240520,903
ENSG00000137976,1470
ENSG00000117133,1719
ENSG00000174021,1108
ENSG00000122432,3669
ENSG00000117151,6932
ENSG00000180869,2883
ENSG00000232622,245
ENSG00000117155,8636
ENSG00000251899,131
ENSG00000171517,3540
ENSG00000153898,3424
ENSG00000162643,3899
ENSG00000055732,6609
ENSG00000266110,79
ENSG00000097096,6444
ENSG00000162642,3412
ENSG00000223254,106
ENSG00000142867,2816
ENSG00000223653,2271
ENSG00000264380,63
ENSG00000153904,5965
ENSG00000199459,109
ENSG00000273264,365
ENSG00000272691,242
ENSG00000142871,2450
ENSG00000199934,76
ENSG00000230285,253
ENSG00000117174,6187
ENSG00000171502,9504
ENSG00000201620,118
ENSG00000229505,735
ENSG00000122417,9036
ENSG00000231349,690
ENSG00000137975,4480
ENSG00000016490,3325
ENSG00000016602,3635
ENSG00000224466,717
ENSG00000236915,518
ENSG00000221702,87
ENSG00000153923,3421
ENSG00000261737,960
ENSG00000097033,6815
ENSG00000230721,554
ENSG00000183291,2093
ENSG00000153936,10255
ENSG00000267734,744
ENSG00000224198,231
ENSG00000267561,2002
ENSG00000235251,936
ENSG00000225568,825
ENSG00000267272,6712
ENSG00000221222,147
ENSG00000143013,5827
ENSG00000227290,885
ENSG00000199318,133
ENSG00000224235,784
ENSG00000270507,149
ENSG00000239504,283
ENSG00000230053,367
ENSG00000237505,3588
ENSG00000237959,321
ENSG00000065243,6991
ENSG00000207234,106
ENSG00000241975,317
ENSG00000137947,2216
ENSG00000235308,474
ENSG00000137944,2291
ENSG00000213516,5084
ENSG00000117226,4286
ENSG00000202385,119
ENSG00000117228,4983
ENSG00000234518,482
ENSG00000162645,6261
ENSG00000213512,2443
ENSG00000162654,6116
ENSG00000154451,8192
ENSG00000237568,322
ENSG00000238081,661
ENSG00000233235,793
ENSG00000183347,2976
ENSG00000215874,632
ENSG00000225492,2342
ENSG00000197147,8065
ENSG00000231999,2080
ENSG00000230735,433
ENSG00000171488,11716
ENSG00000271949,650
ENSG00000226394,141
ENSG00000239176,106
ENSG00000231613,507
ENSG00000272931,694
ENSG00000171492,4844
ENSG00000272672,546
ENSG00000252797,231
ENSG00000228175,728
ENSG00000162664,10972
ENSG00000212459,103
ENSG00000229201,227
ENSG00000199666,213
ENSG00000143032,1976
ENSG00000233593,3892
ENSG00000225446,578
ENSG00000272094,877
ENSG00000232882,620
ENSG00000122482,7589
ENSG00000232393,885
ENSG00000162669,5786
ENSG00000206817,99
ENSG00000215873,1144
ENSG00000097046,3586
ENSG00000241318,927
ENSG00000229067,150
ENSG00000203914,1794
ENSG00000069702,8627
